Temperature C,Height m,Amokrane,Angelo,Hsu,Ruckenstein
24.2,0.66,0.551663694293371,1.04771239804182,0.882049155481675,1.72909468454671
24.2,0.67,0.556190010330912,1.05440945647096,0.888241805321641,1.73581123420634
24.2,0.68,0.560676264444287,1.06101907732097,0.894363086319769,1.74235486582823
24.2,0.69,0.56512331565571,1.06754332052669,0.900414615325328,1.74873093599137
24.2,0.7,0.569531994943733,1.07398418410424,0.906397943551973,1.75494460676853
24.2,0.71,0.573903105930281,1.08034357773254,0.912314582424603,1.76100085945549
24.2,0.72,0.578237425101335,1.08662335509985,0.918165980352292,1.76690450224153
24.2,0.73,0.582535703908393,1.09282530688628,0.92395353559407,1.77266016246381
24.2,0.74,0.586798666583883,1.09895116384829,0.92967860521139,1.7782722928109
24.2,0.75,0.59102701117569,1.10500259937469,0.935342502553552,1.78374518390327
24.2,0.76,0.595221412247937,1.11098122951283,0.940946496481003,1.78908296462632
24.2,0.77,0.599382527325808,1.11688861373705,0.946491814298019,1.79428962786441
24.2,0.78,0.603510990523109,1.12272625895903,0.951979643002137,1.79936900247933
24.2,0.79,0.607607415644617,1.12849562167177,0.957411131323374,1.80432477825955
24.2,0.8,0.611672398753072,1.13419811844029,0.962787387633006,1.80916052111997
24.2,0.81,0.615706518544489,1.13983511180832,0.968109493977631,1.8138796818816
24.2,0.82,0.619710336471137,1.14540792819881,0.973378493213825,1.81848560062427
24.2,0.83,0.623684397898521,1.15091785394504,0.978595396395875,1.82298150175998
24.2,0.84,0.627629230865844,1.15636613712254,0.983761187778533,1.82737049797937
24.2,0.85,0.631545346701567,1.161753988986,0.988876823332654,1.83165559733641
24.2,0.86,0.635433241568582,1.16708258398431,0.993943230377114,1.83583970343119
24.2,0.87,0.639293400088276,1.17235306019688,0.998961309259819,1.83992562993741
24.2,0.88,0.64312629167581,1.1775665215517,1.00393193407442,1.8439160822052
24.2,0.89,0.646932372396583,1.18272403910444,1.00885595378162,1.84781367433
24.2,0.9,0.650712086484783,1.18782665699505,1.01373419108752,1.8516209382709
24.2,0.91,0.654465866563826,1.1928753843322,1.0185674507795,1.855340329737
24.2,0.92,0.658194133709502,1.19787120568912,1.02335651144726,1.85897423009861
24.2,0.93,0.661897298064916,1.20281507907434,1.02810213043531,1.86252494380799
24.2,0.94,0.665575758325114,1.20770793686764,1.03280504664794,1.86599470321298
24.2,0.95,0.669229901977194,1.21255068659459,1.03746598033541,1.8693856703562
24.2,0.96,0.672860105950845,1.21734421093275,1.04208563267863,1.87269993696336
24.2,0.97,0.676466738849979,1.2220893678703,1.04666468643596,1.87593952374556
24.2,0.98,0.680050159975999,1.22678699181706,1.05120380621621,1.87910638878715
24.2,0.99,0.683610719479204,1.23143789481505,1.05570363932711,1.88220243376712
24.2,1,0.687148758626725,1.23604287049814,1.0601648151002,1.88522950320651
